overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
1,618705,Union_Of_India_vs_Pramod_Gupta_D_By_Lrs_Ors_on_7_September_2005,2005.0,https://indiankanoon.org/doc/618705/,case,4,C4_S0,expanded,0.028939231765723307,0.12206205816778339,0.9775719608367773,0.07650273224043716,309,57,1.0,0.9995963673057517,0.9995963673057517,0.9997578203834511,True
2,7832,"Land Acquisition Act, 1894",,https://indiankanoon.org/doc/7832/,reference,2,C2_S3,keyword,0.009602852504996387,0.20237323479378422,0.5382447681339957,0.3986013986013986,286,0,0.9997981836528759,1.0,0.9977800201816347,0.9994752774974773,True
3,1317393,Limitation Act,,https://indiankanoon.org/doc/1317393/,reference,5,C5_S1,expanded,0.003910686964738649,0.08291962630622546,0.5800230594017739,0.6212121212121212,198,0,0.9989909182643795,0.9993945509586276,0.9979818365287588,0.9989505549949548,True
4,1582869,Deputy_Director_Land_Acquisition_vs_Malla_Atchinaidu_And_Ors_on_12_December_2006,2006.0,https://indiankanoon.org/doc/1582869/,case,6,C6_S0,keyword,0.009087002654085321,0.0406258165011047,0.5377174482339149,0.03333333333333333,110,10,0.9995963673057517,0.9989909182643795,0.9975782038345106,0.9989505549949547,True
5,160214,Babulal Badriprasad Varma vs Surat Municipal Corpn. & Ors,,https://indiankanoon.org/doc/160214/,case,14,C14_S0,expanded,0.004332310508739935,0.018146316835508877,0.9856743535988819,0.14035087719298245,50,7,0.9991927346115035,0.9973763874873864,0.9997981836528759,0.9985872855701312,True
6,602879,Lucknow Development Authority vs Krishna Gopal Lahoti And Ors,,https://indiankanoon.org/doc/602879/,case,6,C6_S1,keyword,0.008009991786417217,0.025874324618420846,0.40689672542882643,0.02,95,5,0.9993945509586276,0.9979818365287588,0.9969727547931383,0.9983451059535824,True
7,515323,Transfer of Property Act,,https://indiankanoon.org/doc/515323/,reference,1,C1_S6,expanded,0.0033747450039193247,0.03240113553016605,0.3103525996396939,0.40119760479041916,167,0,0.9987891019172553,0.9983854692230071,0.9959636730575177,0.9980625630676085,True
8,1353758,"Companies Act, 1956",,https://indiankanoon.org/doc/1353758/,reference,7,C7_S8,expanded,0.0033318305856570246,0.03982588789337993,0.2888434460670355,0.6340425531914894,235,0,0.9983854692230071,0.9987891019172553,0.9955600403632694,0.9979818365287589,True
9,789969,Income-tax Act,,https://indiankanoon.org/doc/789969/,reference,8,C8_S0,expanded,0.002748393213132885,0.023230700504531205,0.24743174615875518,0.6153846153846154,169,0,0.998183652875883,0.9977800201816347,0.9945509586276489,0.9972956609485369,True
10,1596533,Amending Act,,https://indiankanoon.org/doc/1596533/,reference,1,C1_S4,expanded,0.0033548004944129336,0.0371620479874189,0.13209318839193793,0.6954314720812182,197,0,0.9985872855701312,0.9985872855701312,0.9889001009081736,0.9966498486377398,True
11,1052228,Arbitration Act,,https://indiankanoon.org/doc/1052228/,reference,11,C11_misc,expanded,0.002322040596392854,0.010394290627508188,0.3722309611919542,0.4260869565217391,115,0,0.9977800201816347,0.9931382441977801,0.99656912209889,0.995681130171544,True
12,679372,Delhi Rent Control Act,,https://indiankanoon.org/doc/679372/,reference,1,C1_S1,keyword,0.0018578362341152433,0.015088243475452859,0.17418211388537563,0.24770642201834864,109,0,0.9967709384460142,0.9963673057517659,0.991523713420787,0.9955600403632695,True
13,500379,"Industrial Disputes Act, 1947",,https://indiankanoon.org/doc/500379/,reference,9,C9_S5,expanded,0.001445011254221333,0.014138320013583588,0.21556526553853672,0.6699029126213593,103,0,0.9945509586276489,0.9957618567103935,0.9925327951564077,0.9946316851664986,True
14,1306164,"Conciliation and Arbitration Act, 1904",,https://indiankanoon.org/doc/1306164/,reference,11,C11_misc,expanded,0.0015096612550361053,0.009634597622714607,0.22288831588545602,0.37373737373737376,99,0,0.9955600403632694,0.9923309788092836,0.9933400605449041,0.993824419778002,True
15,171398,Indian Contract Act,,https://indiankanoon.org/doc/171398/,reference,7,C7_S0,expanded,0.0020649860526907155,0.016772165224245413,0.0760375206769578,0.6890756302521008,119,0,0.9973763874873864,0.9967709384460142,0.9804238143289606,0.9937436932391525,True
16,1489134,Indian Registration Act,,https://indiankanoon.org/doc/1489134/,reference,1,C1_S0,expanded,0.0017668652334124598,0.014284250521664647,0.0802051829773726,0.4942528735632184,87,0,0.99656912209889,0.9961654894046418,0.9816347124117053,0.9934207870837538,True
17,1671917,Specific Relief Act,,https://indiankanoon.org/doc/1671917/,reference,5,C5_S0,expanded,0.0019170223706289663,0.008290236083962142,0.1324829905749572,0.5166666666666667,60,0,0.9969727547931383,0.9911200807265389,0.9891019172552977,0.9930575176589306,True
18,859367,"Administrator General Of West Bengal vs Collector, Varanasi on 16 February, 1988",1988.0,https://indiankanoon.org/doc/859367/,case,6,C6_S2,expanded,0.0010033950108842258,0.011050107116658677,0.27179970102601847,0.17647058823529413,10,7,0.9901109989909183,0.9937436932391523,0.9951564076690211,0.9925731584258326,True
19,121162,Ashok Leland Ltd vs State Of Tamil Nadu And Anr,,https://indiankanoon.org/doc/121162/,case,4,C4_S4,expanded,0.002108689799657358,0.007156009083663843,0.09665259976591713,0.6521739130434783,17,6,0.9975782038345106,0.98970736629667,0.9852674066599395,0.9919677093844601,True
20,1642608,"Suresh Kumar vs Town Improvement Trust, Bhopal on 3 March, 1989",1989.0,https://indiankanoon.org/doc/1642608/,case,6,C6_S7,keyword,0.0014737459177981498,0.017738014564264406,0.05524154729087745,0.25,2,2,0.9949545913218971,0.9971745711402623,0.9719475277497477,0.9912411705348134,True
21,1080529,Bharat Petroleum Corpn. Ltd vs Maddula Ratnavalli & Ors,,https://indiankanoon.org/doc/1080529/,case,16,C16,expanded,0.000983654216017458,0.006214287132942193,0.7666666666666666,0.5454545454545454,15,7,0.9895055499495459,0.987891019172553,0.9991927346115035,0.9907971745711404,True
22,445381,Secretary v.   Bipin Kumar and Anr.,,https://indiankanoon.org/doc/445381/,case,6,C6_S5,expanded,0.0015347757033838093,0.013343384900046334,0.04939602826423033,0.1875,15,1,0.9957618567103935,0.9953582240161453,0.9681130171543895,0.9900706357214935,True
23,257876,"Kesavananda Bharati Sripadagalvaru ... vs State Of Kerala And Anr on 24 April, 1973",1973.0,https://indiankanoon.org/doc/257876/,case,0,C0_S0,expanded,0.0008053298173535193,0.020564402093829474,0.09861214644761708,0.22941176470588234,74,96,0.9828456104944501,0.9975782038345106,0.9854692230070635,0.9892633703329969,True
24,1331755,Prevention of Corruption Act,,https://indiankanoon.org/doc/1331755/,reference,13,C13_S1,expanded,0.0010611259272680822,0.004922760344282726,0.3618847753275901,0.6111111111111112,72,0,0.9909182643794148,0.9832492431886983,0.9961654894046418,0.9889001009081736,True
25,110162683,"Central Excise & Salt Act, 1944",,https://indiankanoon.org/doc/110162683/,reference,8,C8_S4,expanded,0.0009015760656898294,0.005829514423954521,0.12802907671787433,0.4426229508196721,61,0,0.9872855701311807,0.9872855701311807,0.9880928355196771,0.98744702320888,True
26,703650,Dir_Of_Settlements_A_P_Ors_vs_M_R_Apparao_Anr_on_20_March_2002,2002.0,https://indiankanoon.org/doc/703650/,case,15,C15,expanded,0.0008060846295900812,0.005240391009131263,0.47621307346468006,0.5,15,11,0.9830474268415742,0.9848637739656912,0.9973763874873864,0.9866397578203835,True
27,1281050,Ramana_Dayaram_Shetty_vs_The_International_Airport_Authority_Of_on_4_May_1979,1979.0,https://indiankanoon.org/doc/1281050/,case,9,C9_S6,expanded,0.0011292489158906416,0.0033784597220039066,0.1473716652782526,0.4230769230769231,51,1,0.9923309788092836,0.9749747729566095,0.9895055499495459,0.9848234106962664,False
28,75703920,Finance Act,,https://indiankanoon.org/doc/75703920/,reference,8,C8_S3,expanded,0.0009953244264162494,0.0040960231110774015,0.07166696452758436,0.36538461538461536,52,0,0.9899091826437941,0.9798183652875883,0.9796165489404641,0.9838143289606458,False
29,1907642,"India Cement Ltd vs State Of Tamil Nadu Etc on 25 October, 1989",1989.0,https://indiankanoon.org/doc/1907642/,case,8,C8_S1,expanded,0.0006876478297431354,0.013420644917889593,0.05468641882157103,0.42857142857142855,24,11,0.977598385469223,0.9955600403632694,0.9715438950554995,0.9835721493440969,False
30,1940266,"Kunhayammed & Ors vs State Of Kerala & Anr on 19 July, 2000",2000.0,https://indiankanoon.org/doc/1940266/,case,10,C10_S8,expanded,0.000733593141289068,0.004945079368072348,0.17115365962700574,0.6538461538461539,18,8,0.9788092835519677,0.9836528758829465,0.9911200807265389,0.9832088799192736,False
31,1059693,Customs Act,,https://indiankanoon.org/doc/1059693/,reference,8,C8_S4,expanded,0.0011040353898950587,0.003970707079006039,0.059100356485814354,0.6285714285714286,70,0,0.9919273461150353,0.9790110998990919,0.9737638748738647,0.9831281533804238,False
32,1396751,"Contempt of Courts Act, 1952",,https://indiankanoon.org/doc/1396751/,reference,12,C12_S5,expanded,0.0009215951108403975,0.0029897540630046916,0.1681891222765811,0.675,40,0,0.9884964682139253,0.970736629667003,0.9907164480322906,0.9818365287588295,False
33,785258,Motor Vehicles Act,,https://indiankanoon.org/doc/785258/,reference,7,C7_S7,expanded,0.0008375906821614933,0.00539906828929045,0.043835624001642516,0.6557377049180327,61,0,0.9842583249243189,0.98627648839556,0.9628657921291625,0.9807870837537842,True
34,192869,Chief Justice of A.P. Vs. L.V.A. Dikshitulu,,https://indiankanoon.org/doc/192869/,reference,4,C4_S4,expanded,0.001333590196458169,0.0031788899693304387,0.05167401156312638,0.5454545454545454,11,0,0.9943491422805247,0.9725529767911201,0.9699293642785065,0.9807467204843593,False
35,18783076,Rent Control Act,,https://indiankanoon.org/doc/18783076/,reference,1,C1_S14,keyword,0.0009920258055810783,0.004215187091412098,0.04176020365693627,0.2549019607843137,51,0,0.98970736629667,0.9804238143289606,0.9610494450050454,0.9802623612512613,True
36,1142233,Art. 19 ( 1 ),,https://indiankanoon.org/doc/1142233/,reference,0,C0_S2,expanded,0.0009463574951343701,0.004521297571949172,0.03984778024512499,0.14754098360655737,61,0,0.9891019172552977,0.9814328960645813,0.958627648839556,0.9799394550958629,True
37,52229129,"Securitization and Reconstruction of Financial Assets and Enforcement of Security Interests Act, 2002",,https://indiankanoon.org/doc/52229129/,reference,7,C7_S3,expanded,0.0007319233184808653,0.003970278197194651,0.08794420684484479,0.2153846153846154,65,0,0.9786074672048436,0.9788092835519677,0.9834510595358223,0.979656912209889,False
38,1645178,Sales Tax Act,,https://indiankanoon.org/doc/1645178/,reference,8,C8_S6,expanded,0.0014481539934887197,0.0028464814123210763,0.050559417156406924,0.5625,48,0,0.994752774974773,0.9691220988900101,0.9693239152371342,0.9794147325933401,False
39,1005850,"Urban Land (Ceiling and Regulation) Act, 1976",,https://indiankanoon.org/doc/1005850/,reference,2,C2_S15,keyword,0.001507329732995608,0.009653035999692222,0.01879262689321117,0.5636363636363636,55,0,0.9953582240161453,0.9925327951564077,0.9208879919273462,0.9793340060544904,True
40,91098237,U.P. Zamindari Abolition and Land Reforms Act,,https://indiankanoon.org/doc/91098237/,reference,1,C1_S15,keyword,0.001092130518243329,0.0052478391617685905,0.026178518237021844,0.4864864864864865,37,0,0.991523713420787,0.9852674066599395,0.9426841574167507,0.9792532795156408,True
41,685111,Hindu Succession Act,,https://indiankanoon.org/doc/685111/,reference,1,C1_S2,expanded,0.0009137988456598265,0.0040759817294814624,0.04113044119352277,0.2826086956521739,46,0,0.9880928355196771,0.9796165489404641,0.9606458123107972,0.979212916246216,False
42,1464523,The_Hingir_Rampur_Coal_Co_Ltd_And_vs_The_State_Of_Orissa_And_Others_on_21_November_1960,,https://indiankanoon.org/doc/1464523/,reference,8,C8_S2,expanded,0.0015425589779764532,0.007052718624759552,0.018861653454956027,0.41935483870967744,31,0,0.9959636730575177,0.9893037336024217,0.9212916246215943,0.9783652875882947,True
43,1700055,"Indian Registration Act, 1866",,https://indiankanoon.org/doc/1700055/,reference,9,C9_S3,expanded,0.000879476337288229,0.0036687613035013542,0.045078978505717716,0.7704918032786885,61,0,0.9858728557013118,0.9773965691220989,0.9638748738647831,0.978082744702321,False
44,905940,"General Clauses Act, 1897",,https://indiankanoon.org/doc/905940/,reference,1,C1_S4,expanded,0.00128983159254439,0.010736186814597114,0.015244276210661583,0.7916666666666666,96,0,0.9937436932391523,0.9935418768920282,0.9021190716448032,0.9753380423814331,True
45,555882,& 39,,https://indiankanoon.org/doc/555882/,reference,0,C0_S15,expanded,0.0009639893458523252,0.005084798324169024,0.019691800577450548,0.4358974358974359,78,0,0.9893037336024217,0.984460141271443,0.9247225025227044,0.974450050454087,True
46,426032,"Sukhdev Singh, Oil & Natural Gas ... vs Bhagat Ram, Association Of Clause Ii. ... on 21 February, 1975",1975.0,https://indiankanoon.org/doc/426032/,case,9,C9_S2,expanded,0.001173386680773277,0.0022966838834946888,0.049793073453930005,0.48484848484848486,7,26,0.9931382441977801,0.9582240161453077,0.9685166498486377,0.9742482341069627,False
47,1596595,Kailash Chand & Anr vs Dharam Dass,,https://indiankanoon.org/doc/1596595/,case,16,C16,expanded,0.0006154546729277726,0.002538244284615717,0.6,0.14285714285714285,6,1,0.9713420787083754,0.9626639757820383,0.9983854692230071,0.9732795156407669,False
48,513801,"Rustom Cavasjee Cooper vs Union Of India on 10 February, 1970",1970.0,https://indiankanoon.org/doc/513801/,case,0,C0_S0,expanded,0.00055385418675683,0.007863305288971665,0.03405152318225911,0.30927835051546393,36,61,0.9624621594349142,0.9907164480322906,0.9521695257315843,0.9717053481331988,False
49,1813801,Kartar_Singh_vs_State_Of_Punjab_on_11_March_1994,1994.0,https://indiankanoon.org/doc/1813801/,case,0,C0_S1,expanded,0.0005208881108784785,0.008097502189919814,0.04766663452916785,0.19767441860465115,33,53,0.9535822401614531,0.9909182643794148,0.9673057517658931,0.9712613521695259,False
50,1733066,"Consumer Protection Act, 1986",,https://indiankanoon.org/doc/1733066/,reference,7,C7_S0,expanded,0.0007963240853888754,0.0022672743272938115,0.06119730837419735,0.33962264150943394,53,0,0.9822401614530777,0.9580221997981837,0.9749747729566095,0.9710998990918265,False
51,1353689,A_R_Antulay_vs_R_S_Nayak_Anr_on_29_April_1988,1988.0,https://indiankanoon.org/doc/1353689/,case,0,C0_S12,expanded,0.000759426774991849,0.011116435636872082,0.01562753045510086,0.5,52,28,0.9808274470232089,0.9941473259334006,0.9039354187689203,0.9707769929364279,True
52,477313,Central_Inland_Water_vs_Brojo_Nath_Ganguly_Anr_on_6_April_1986,1986.0,https://indiankanoon.org/doc/477313/,case,9,C9_S2,expanded,0.0005480227231312205,0.0033611444890422936,0.08860466767019795,0.6774193548387096,33,29,0.9576185671039354,0.9745711402623612,0.9836528758829465,0.9696064581231081,False
53,198881428,"Mines and Minerals (Regulation and Development) Act, 1948",,https://indiankanoon.org/doc/198881428/,reference,8,C8_S2,expanded,0.00076806800644526,0.0021175378739107446,0.05014886694317272,0.48936170212765956,47,0,0.9816347124117053,0.9545913218970736,0.9691220988900101,0.9683148335015136,False
54,163138661,"Bombay Rents, Hotel and Lodging House Rates Control Act, 1947",,https://indiankanoon.org/doc/163138661/,reference,1,C1_S17,expanded,0.0012372072495071792,0.0022512117923656903,0.02229016719360733,0.15151515151515152,33,0,0.9935418768920282,0.9572149344096872,0.9352169525731584,0.9673461150353179,False
55,1033637,"State of Haryana and Ors. v. Ch. Bhajan Lal and Ors., J.T.",,https://indiankanoon.org/doc/1033637/,reference,13,C13_S3,expanded,0.0007592845570833059,0.00172149823726759,0.1951992392091321,0.23529411764705882,34,0,0.9806256306760848,0.9390514631685166,0.9923309788092836,0.9663370332996973,False
56,1488034,"State Of U.P. And Anr vs M/S. Synthetics And Chemicals Ltd. And ... on 18 July, 1991",1991.0,https://indiankanoon.org/doc/1488034/,case,15,C15,expanded,0.0004359348939860624,0.003679798100768622,0.2452490407927877,0.7441860465116279,26,17,0.9404641775983855,0.9780020181634712,0.9943491422805247,0.9662563067608478,False
57,237570,India Act,,https://indiankanoon.org/doc/237570/,reference,0,C0_S16,expanded,0.0010695415735373533,0.004672908864015926,0.012748782248432235,0.46551724137931033,58,0,0.9911200807265389,0.9820383451059536,0.8847628657921291,0.9662159434914228,True
58,884513,"Tata Cellular  v.  Union  of
India6",1994.0,https://indiankanoon.org/doc/884513/,case,9,C9_S0,expanded,0.0005171145470265366,0.0027851501357152673,0.13123271040640272,0.5,30,10,0.9531786074672048,0.9679112008072653,0.9886982845610495,0.966175580221998,False
59,177537342,Electricity Act,,https://indiankanoon.org/doc/177537342/,reference,7,C7_S5,expanded,0.0006322071585825317,0.0021469353418584205,0.05290767764481967,0.49056603773584906,53,0,0.9733602421796166,0.9553985872855701,0.9709384460141272,0.9656912209889003,False
60,936707,"Indira Nehru Gandhi vs Shri Raj Narain & Anr on 7 November, 1975",1975.0,https://indiankanoon.org/doc/936707/,case,0,C0_S8,expanded,0.0005661257842383235,0.003978301001178118,0.025014409466421247,0.17105263157894737,45,31,0.9644803229061554,0.9794147325933401,0.9394550958627649,0.9654490413723512,False
61,165105,Hindustan Petroleum Corpn. Ltd vs Darius Shapur Chenai & Ors,,https://indiankanoon.org/doc/165105/,case,2,C2_S1,expanded,0.0007556651796257085,0.002138044652715511,0.03190036340933574,0.10256410256410256,26,13,0.9804238143289606,0.9549949545913219,0.9501513622603431,0.9641977800201816,False
62,1704181,Union Of India & Ors vs Krishan Lal Arneja & Ors,,https://indiankanoon.org/doc/1704181/,case,2,C2_S1,expanded,0.0007606067409762549,0.0027794234591853777,0.018590762868840045,0.13043478260869565,13,10,0.981029263370333,0.9675075681130172,0.9200807265388496,0.96343087790111,False
63,48103131,C.P. Tenancy Act,,https://indiankanoon.org/doc/48103131/,reference,7,C7_S0,keyword,0.0006497195987875037,0.0019964635478648173,0.0467195585555206,0.28888888888888886,45,0,0.9745711402623612,0.9503531786074672,0.9662966700302724,0.9632290615539858,False
64,118999760,Union Of India (Uoi) vs Pramod Gupta (D) By L.Rs. And Ors.,,https://indiankanoon.org/doc/118999760/,case,4,C4_S1,expanded,0.0004951522553925381,0.008522302714395335,0.020768522355758164,0.45,5,55,0.9503531786074672,0.991523713420787,0.929364278506559,0.9626236125126135,False
65,1768336,Konda_Lakshmana_Bapuji_vs_Govt_Of_Andhra_Pradesh_Ors_on_29_January_2002,2002.0,https://indiankanoon.org/doc/1768336/,case,5,C5_S14,expanded,0.0008538265834634687,0.0017860845647650482,0.037651013900722924,0.3125,9,7,0.9854692230070635,0.9424823410696267,0.9564076690211907,0.9624621594349143,False
66,974148,Sukhdev Singh & Ors. v. Bhagatram Sardar Singh Raghuvanshi & Others,1975.0,https://indiankanoon.org/doc/974148/,case,9,C9_S2,expanded,0.0004216462817076454,0.003670840796713482,0.07996461792050727,0.5,22,24,0.9370332996972754,0.9778002018163471,0.9814328960645813,0.9622199798183653,False
67,42148591,"The Karnataka Land Reforms Act, 1961",,https://indiankanoon.org/doc/42148591/,reference,10,C10_S1,keyword,0.000483115750801288,0.0027798343653285353,0.06546713053562371,0.46153846153846156,13,0,0.9487386478304742,0.9677093844601413,0.9769929364278507,0.9619778002018164,False
68,1766147,Maneka_Gandhi_vs_Union_Of_India_on_25_January_1978,1978.0,https://indiankanoon.org/doc/1766147/,case,0,C0_S5,expanded,0.001311591801389748,0.0018003713887397967,0.02091516835749485,0.16071428571428573,53,3,0.9941473259334006,0.9434914228052472,0.9305751765893038,0.9611705348133199,False
69,581566,Art. 22%,,https://indiankanoon.org/doc/581566/,reference,0,C0_S13,expanded,0.00065454187453476,0.00294886670739503,0.015427458509351953,0.25,52,0,0.9757820383451059,0.9699293642785065,0.9029263370332997,0.958869828456105,False
70,663164,P.T. Munichikkanna Reddy & Ors vs Revamma And Ors,,https://indiankanoon.org/doc/663164/,case,5,C5_S4,expanded,0.0006787512810320801,0.0015963367043703757,0.04460002729463384,0.21052631578947367,16,3,0.9769929364278507,0.9340060544904137,0.9634712411705348,0.9570938446014128,False
71,108721012,T.Lakshmipathi & Ors vs P.Nithyananda Reddy & Ors,,https://indiankanoon.org/doc/108721012/,case,10,C10_S9,expanded,0.0005939570825918953,0.0013593040931365776,0.09262883235485976,0.6153846153846154,12,1,0.9703329969727548,0.9229061553985873,0.984460141271443,0.9541876892028255,False
72,608874,The_Bengal_Immunity_Company_Limited_vs_The_State_Of_Bihar_And_Others_on_4_December_1954,,https://indiankanoon.org/doc/608874/,reference,0,C0_S16,expanded,0.0011754161740897113,0.005764580315453342,0.0062658302741865745,0.5576923076923077,52,0,0.9933400605449041,0.9870837537840566,0.801614530776993,0.9524924318869828,True
73,1006709,"Mathura Prasad Bajoo Jaiswal & Ors vs Dossibai N. B. Jeejeebhoy on 26 February, 1970",1970.0,https://indiankanoon.org/doc/1006709/,case,1,C1_S17,expanded,0.0007880206524518359,0.017208178252452626,0.0061538608666557556,0.5714285714285714,20,1,0.9818365287588294,0.9969727547931383,0.7993945509586277,0.9514026236125126,True
74,152548910,"Delhi Rent Control Act, 1958",,https://indiankanoon.org/doc/152548910/,reference,1,C1_S1,keyword,0.0006193955093368769,0.0017786846522182458,0.0181806098316101,0.12121212121212122,33,0,0.9721493440968718,0.9418768920282543,0.9180625630676085,0.9492230070635723,False
75,8438375,Bombay Act,,https://indiankanoon.org/doc/8438375/,reference,1,C1_S13,expanded,0.0006206746241253165,0.002851321477134082,0.009700765584220648,0.7142857142857143,49,0,0.9725529767911201,0.9693239152371342,0.8597376387487387,0.9486982845610494,False
76,20065648,Madhya Bharat Abolition of Jagir Act,,https://indiankanoon.org/doc/20065648/,reference,17,C17,expanded,0.00037512179778552705,0.0018213416066159727,0.7222222222222222,0.0,4,0,0.9233097880928355,0.944904137235116,0.9989909182643795,0.9470837537840566,False
77,1160321,Surinder Singh vs. Kapoor Singh (Dead,,https://indiankanoon.org/doc/1160321/,case,10,C10_misc,expanded,0.00037668067402423086,0.002104101243153428,0.06700214332308266,0.0,4,2,0.924117053481332,0.9541876892028255,0.9782038345105953,0.9469626639757821,False
78,80596,Manak Lal v. Dr. Prem Chand,,https://indiankanoon.org/doc/80596/,reference,10,C10_misc,expanded,0.0008314555541839198,0.0011908111816808056,0.027024508433510393,0.7777777777777778,9,0,0.9840565085771947,0.9105953582240162,0.9440968718466196,0.9466801210898083,False
79,837072,Bombay_Dyeing_Mfg_Co_Ltd_vs_Bombay_Environmental_Action_Group_Ors_on_7_March_2006,2006.0,https://indiankanoon.org/doc/837072/,case,12,C12_S3,expanded,0.00036586921629901755,0.005545245181018023,0.018127940988586357,0.7608695652173914,13,33,0.9190716448032291,0.9866801210898083,0.9178607467204843,0.9458728557013119,False
80,1662742,"Board Of Control For Cricket, India & Anr vs Netaji Cricket Club & Ors",,https://indiankanoon.org/doc/1662742/,reference,10,C10_S0,expanded,0.0005873549404571861,0.0026760418884143036,0.009698766669226087,0.5714285714285714,7,0,0.9693239152371342,0.965489404641776,0.8593340060544904,0.9457921291624622,False
81,1378441,Art. 19(1) (a),,https://indiankanoon.org/doc/1378441/,reference,0,C0_S2,expanded,0.0006204675413552806,0.0016617349895910489,0.01626412685931136,0.16326530612244897,49,0,0.9723511604439959,0.9368314833501513,0.9079717457114026,0.9452674066599395,False
82,1119469,"Trust Vs. 

State of Haryana & Ors.",,https://indiankanoon.org/doc/1119469/,case,2,C2_S1,expanded,0.0007427729764255898,0.0013052121235824742,0.020042723388926823,0.07142857142857142,13,1,0.9794147325933401,0.9186680121089809,0.9263370332996973,0.9445005045408679,False
83,1938608,"Narmada Bachao Andolan Vs.

      Union  of India",2000.0,https://indiankanoon.org/doc/1938608/,case,12,C12_S3,expanded,0.00043095624671342543,0.0014608176505584854,0.08728961212362668,0.2608695652173913,19,4,0.9390514631685166,0.9281533804238143,0.9832492431886983,0.9435317860746721,False
84,1396621,"Santosh Hazari vs Purushottam Tiwari (Dead) By Lrs on 8 February, 2001",2001.0,https://indiankanoon.org/doc/1396621/,case,5,C5_S9,expanded,0.00040101259506894536,0.001766388860710378,0.049964626579294145,0.17647058823529413,12,5,0.9323915237134208,0.9416750756811302,0.9687184661957619,0.9433703329969728,False
85,83055377,Kerala Land Reforms Act,,https://indiankanoon.org/doc/83055377/,reference,10,C10_S3,keyword,0.0005249618311532556,0.0012318797728673799,0.07304746010365241,0.65,20,0,0.9541876892028255,0.9140262361251261,0.9800201816347124,0.9432896064581232,False
86,1996908,Dhulabhai and others v. The State of Madhya Pradesh and another,,https://indiankanoon.org/doc/1996908/,reference,1,C1_S3,expanded,0.0004549361248592681,0.0018935132912598033,0.020590992434612074,0.5294117647058824,17,0,0.9432896064581231,0.9479313824419778,0.9285570131180626,0.9421997981836528,False
87,1113996,"London Investment And Mortgage Co. Ltd. vs Inland Revenue Commissioners. London ... on 6 December, 1956",,https://indiankanoon.org/doc/1113996/,reference,15,C15,keyword,0.00042120911894362456,0.001522509258969053,0.06070428171268508,0.5454545454545454,11,0,0.9368314833501513,0.9307769929364279,0.9747729566094854,0.9419979818365287,False
88,1015123,", (4)",,https://indiankanoon.org/doc/1015123/,reference,0,C0_S3,expanded,0.0006530598606866716,0.0018085491714790168,0.010882412168590065,0.3,50,0,0.9753784056508578,0.9440968718466196,0.8706357214934409,0.9419172552976793,False
89,93206358,The KLR Act,,https://indiankanoon.org/doc/93206358/,reference,10,C10_S1,expanded,0.0003174086386367648,0.002319344331614505,0.27979977355221325,0.125,8,0,0.8972754793138245,0.9584258324924319,0.9953582240161453,0.9413521695257316,False
90,1617540,"Delhi Development Authority vs M/S. R.S. Sharma & Co., New Delhi",,https://indiankanoon.org/doc/1617540/,case,11,C11_S3,keyword,0.00048329393812078937,0.001452174873916854,0.03444547574050708,0.0,7,2,0.9489404641775984,0.9279515640766902,0.9527749747729566,0.9413118062563068,False
91,331372,sec. 2(1)(c),,https://indiankanoon.org/doc/331372/,reference,2,C2_S3,expanded,0.0006063092614201356,0.0014190979089811636,0.015837853807313382,0.23076923076923078,39,0,0.9709384460141272,0.9261352169525732,0.9055499495459132,0.9399394550958629,False
92,1532646,Nalakath_Sainuddin_vs_Koorikadan_Sulaiman_on_8_July_2002,2002.0,https://indiankanoon.org/doc/1532646/,case,10,C10_S9,expanded,0.0008651441584365501,0.0009636217212409563,0.027117696393625945,0.2,5,0,0.9856710393541877,0.8908173562058527,0.9447023208879919,0.9395358224016145,False
93,780609,Art. 133(1) (a),,https://indiankanoon.org/doc/780609/,reference,5,C5_S9,expanded,0.0010073984843948936,0.001517399235385825,0.009129660741082504,0.6666666666666666,18,0,0.9905146316851665,0.9305751765893038,0.8520686175580222,0.9388496468213926,False
94,1325025,Art. 133--,,https://indiankanoon.org/doc/1325025/,reference,0,C0_S12,expanded,0.0009196598385819943,0.004171054030536043,0.004492818968916176,0.5641025641025641,39,0,0.9882946518668012,0.9800201816347124,0.7558022199798183,0.9384863773965693,True
95,153279772,Indian Companies Act,,https://indiankanoon.org/doc/153279772/,reference,7,C7_S6,expanded,0.0009025219235088596,0.001572814234589187,0.009078740246119595,0.6341463414634146,41,0,0.9876892028254288,0.932593340060545,0.8510595358224016,0.9383249243188698,False
96,1345438,"Regulation, 3",,https://indiankanoon.org/doc/1345438/,reference,1,C1_S6,expanded,0.0006181315527868485,0.001529924421845786,0.012212391648243498,0.3333333333333333,30,0,0.9719475277497477,0.931180625630676,0.8815338042381433,0.9375580221997982,False
97,1327287,"E. P. Royappa vs State Of Tamil Nadu & Anr on 23 November, 1973",1973.0,https://indiankanoon.org/doc/1327287/,case,0,C0_S8,expanded,0.0006527256028269655,0.0016336113663377942,0.010280107411153603,0.30434782608695654,45,1,0.9751765893037336,0.9356205852674067,0.8643794147325934,0.9371947527749749,False
