doc_id,case,community,subcommunity,out_citations,in_citations
1744931,"State Bank Of India vs Ghamandi Ram (Dead) Through Shri Gurbax ... on 13 February, 1969",4,1,0,3
196344595,"M/S. A.S. Motors Pvt. Ltd vs U.O.I. & Ors on 21 February, 2013",4,2,3,0
107688497,"Asset Reconstruction Company (India) ... vs Bishal Jaiswal on 15 April, 2021",4,2,8,2
123420950,"Sesh Nath Singh vs Baidyabati Sheoraphuli Co Operative ... on 22 March, 2021",4,2,6,6
108632027,"Kotak Mahindra Bank Limited vs Kew Precision Parts Private Limited on 5 August, 2022",4,2,10,0
5808278,"Paschimanchal Vidyut Vitran Nigam Ltd. vs Raman Ispat Private Limited on 17 July, 2023",4,2,6,0
12052125,"Laxmi Pat Surana vs Union Bank Of India on 26 March, 2021",4,2,5,6
194066233,"Hpcl Bio-Fuels Ltd vs Shahaji Bhanudas Bhad on 7 November, 2024",4,2,6,0
1895221,"Lakshmiratan Cotton Mills Co. Ltd vs Aluminium Corporation Of India Ltd on 16 October, 1970",4,2,1,1
97452657,"P. Mohanraj vs M/S. Shah Brothers Ispat Pvt. Ltd. on 1 March, 2021",4,2,18,2
92730,"Balkrishna Savalram Pujari And Others vs Shree Dnyaneshwar Maharajsansthan & ... on 26 March, 1959",4,2,0,7
179103560,"M/S Orator Marketing Pvt. Ltd. vs M/S Samtex Desinz Pvt. Ltd. on 26 July, 2021",4,2,6,1
1103023,"Abdul Karim vs M. K. Prakash And Ors on 30 January, 1976",4,2,0,1
325228,"Svenska Handelsbanken vs Indian Charge Chrome (Dayal, J.) on 15 October, 1993",4,2,0,1
151591199,"China Development Bank vs Doha Bank Q.P.S.C on 20 December, 2024",4,2,5,0
94292477,"Moser Baer Karamchari Union Thr. ... vs Union Of India on 2 May, 2023",4,2,9,1
1144945,"Bank Of India vs Vijay Transport And Others on 11 November, 1987",4,2,1,2
167991363,"Global Credit Capital Limited vs Sach Marketing Pvt. Ltd. on 25 April, 2024",4,2,5,0
1645313,Ramchandra Aggarwal And Anr vs State Of Uttar Pradesh Anr on 5 May 1966,4,2,1,0
461988,"Union Of India vs Raman Iron Foundry on 12 March, 1974",4,2,0,9
113002529,"Devas Multimedia Private Limited vs Antrix Corporation Limited on 17 January, 2022",4,2,5,0
108671199,"Ramesh Kymal vs M/S. Siemens Gamesa Renewable Power ... on 9 February, 2021",4,2,2,0
137461156,"Phoenix Arc Private Limited vs Spade Financial Services Limited on 1 February, 2021",4,2,4,4
221873,"Khan Bahadur Shapoor Fredoom Mazda vs Durga Prosad Chamaria And Others on 1 March, 1961",4,2,0,6
75416847,"Bharti Airtel Limited vs Vijaykumar V. Iyer on 3 January, 2024",4,2,1,0
195491032,Babulal Vardharji Gurjar vs Veer Gurjar Aluminium Industries Pvt ...,4,2,6,3
181931435,M/S. Innoventive Industries Ltd vs Icici Bank,4,2,4,17
136710490,Jignesh Shah vs Union Of India,4,2,3,8
54860909,"Kotak Mahindra Bank Ltd. vs A. Balakrishnan on 30 May, 2022",4,2,11,2
76643930,"M/S Consolidated Construction ... vs M/S Hitro Energy Solutions Private ... on 4 February, 2022",4,2,4,1
90033991,"Phoenix Arc Pvt. Ltd. vs Ketulbhai Ramubhai Patel on 3 February, 2021",4,2,3,1
26098995,"Sabarmati Gas Limited vs Shah Alloys Limited on 4 January, 2023",4,2,6,0
118478827,Pioneer Urban Land And Infrastructure ... vs Union Of India,4,2,21,16
17372683,Swiss Ribbons Pvt. Ltd. vs Union Of India,4,2,14,33
1327885,"Kusum Ingots And Alloys Ltd vs Pennar Peterson Securities Ltd. And Ors on 23 February, 2000",4,2,0,1
4992553,B.K Educational Services Pvt Ltd vs Parag Gupta And Associates,4,2,8,14
123277148,"Asset Reconstuction Company (India) ... vs Tulip Star Hotels Limited on 1 August, 2022",4,2,9,0
1102942,S A L Narayan Row And Anr vs Ishwarlal Bhagwandas And Anr on 7 May 1965,4,2,0,2
67004212,"Franklin Templeton Trustee Services ... vs Amruta Garg And Ors. Etc. Etc. on 14 July, 2021",4,2,4,0
15033988,Anuj Jain Interim Resolution ... vs Axis Bank Limited,4,2,14,7
140970077,"Dena Bank (Now Bank Of Baroda) vs C. Shivakumar Reddy on 4 August, 2021",4,2,14,3
983410,"Third Income-Tax Officer, Mangalore vs M. Damodar Bhat on 6 September, 1968",4,3,0,1
20777541,"Manish Sisodia vs Central Bureau Of Investigation on 30 October, 2023",4,3,4,1
611866,"Doypack Systems Pvt. Ltd. Etc vs Union Of India & Ors., Etc on 12 February, 1988",4,3,5,10
1563495,"Sanjay Chandra vs Cbi on 23 November, 2011",4,3,2,4
1138486,1138486,4,3,1,1
108721012,108721012,4,3,2,10
104956,"Sakharam Bapusaheb Narayan Sanas And ... vs Manikchand Motichand Shah And Another on 19 April, 1961",4,3,0,4
142295176,"The Executive Engineer Gosikhurd ... vs Mahesh on 10 November, 2021",4,3,4,0
1789036,"State Of Madhya Pradesh And Anr vs G.S. Dall And Flour Mills on 19 September, 1990",4,3,1,1
755721,"Vannattankandy Ibrayi vs Kunhabdulla Hajee on 13 December, 2000",4,3,1,1
1531491,"National Textile Corporation Ltd. & Ors vs Sitaram Mills Ltd. & Ors. Etc on 4 April, 1986",4,3,0,1
1644282,"Prithvichand Ramchand Sablok vs S.Y.Shinde on 13 May, 1993",4,3,0,1
1573752,Hiralal Prabhubhai And Others vs Nagindas Atmaram Matri on 14 February 1964,4,3,1,1
1983009,"Thyssen Stahlunion Gmbh Etc vs Steel Authority Of India Ltd on 7 October, 1999",4,3,7,8
22645,"Othayath Lekshmy And Anr vs Nellachinkuniyil Govindan Nair And Ors on 19 April, 1990",4,3,1,0
717095,Mohanlal Chunilal Kothari vs Tribhovan Haribhai Tamboli on 2 May 1962,4,3,1,0
64244161,Board Of Control For Cricket In India vs Kochi Cricket Pvt Ltd And Etc,4,3,9,2
281263,Jai Charan Lal vs State Of U P Ors on 5 May 1967,4,3,0,1
66145267,The State Of Odisha vs Anup Kumar Senapati,4,3,16,2
1449233,"Maharashtra State Electricity Board vs Thana Electric Supply Co. & Others on 13 April, 1989",4,3,1,0
737188,"Godhra Electricity Co. Ltd. & Anr vs The State Of Gujarat And Another on 12 September, 1974",4,3,3,7
1470235,"State Of Punjab vs Mohar Singh on 20 October, 1954",4,3,0,10
10104774,Reckitt Benckiser (India) Private ... vs Reynders Label Printing India Private ...,4,3,1,0
41350772,"Ramesh Bhavan Rathod vs Vishanbhai Hirabhai Makwana Makwana ... on 20 April, 2021",4,3,2,1
690313,"Lalji Raja & Sons vs Firm Hansraj Nathuram on 23 February, 1971",4,3,0,5
299569,Gujarat Electricity Board vs Shantilal R Desai on 6 August 1968,4,3,1,3
73995974,"M/S Fibre Boards (P) Ltd Bangaloare vs Cit Bangalore on 11 August, 2015",4,3,3,1
126750916,Manohar Lal Sharma vs Narendra Damodardas Modi,4,3,3,1
85197354,"Mansukhlal Dhanraj Jain And Ors. Etc vs Eknath Vithal Ogale Etc on 8 February, 1995",4,3,1,5
127562991,"Jayshree Kanabar vs State Of Maharashtra on 2 January, 2025",4,3,1,0
546691,"M/S. Fuerst Day Lawson Ltd vs Jindal Exports Ltd on 4 May, 2001",4,3,3,3
1559646,The Fazilka Electric Supply Co Ltd vs The Commissioner Of Income Tax Delhi on 1 March 1962,4,3,0,3
118072899,"M/S Shaha Ratansi Khimji & Sons vs Proposed Kumbhar Sons Hotel P.Ltd.& Ors on 10 July, 2014",4,3,2,0
185937110,Macquarie Bank Limited vs Shilpi Cable Technologies Ltd,4,4,5,3
88686039,"Tata Consultancy Services Limited vs Vishal Ghisulal Jain on 23 November, 2021",4,4,4,0
96042552,"Srei Multiple Asset Investment Trust ... vs Deccan Chronicle Marketeers on 17 March, 2023",4,4,2,0
182456477,"Brs Ventures Investments Ltd vs Srei Infrastructure Finance Limited on 23 July, 2024",4,4,4,0
173467631,"State Bank Of India vs The Consortium Of Mr. Murari Lal Jalan ... on 7 November, 2024",4,4,7,0
146393726,"M.K. Rajagopalan vs Dr. Periasamy Palani Gounder on 3 May, 2023",4,4,5,1
54725749,"Arun Kumar Jagatramka vs Jindal Steel And Power Ltd. on 15 March, 2021",4,4,5,2
103028197,"Kalpraj Dharamshi Successful ... vs Kotak Investment Advisors Limited on 10 March, 2021",4,4,20,3
75443134,"Gujarat Urja Vikas Nigam Limited vs Amit Gupta on 8 March, 2021",4,4,11,4
1859141,1859141,4,4,5,1
569125,Commissioner Of Income Tax Madhya vs M S Straw Products Ltd Bhopal on 3 December 1965,4,4,1,1
7427609,Committee Of Creditors Of Essar Steel ... vs Satish Kumar Gupta,4,4,9,15
24507027,Municipal Corporation Of Greater ... vs Abhilash Lal,4,4,4,2
122856277,"Greater Noida Industrial Development ... vs Prabhjit Singh Soni on 12 February, 2024",4,4,3,0
37755267,M/S Embassy Property Developments Pvt. ... vs The State Of Karnataka,4,4,9,10
157595362,"Hindustan Lever Employees' Union vs Hindustan Lever Limited And Ors on 24 October, 1994",4,4,0,3
30560910,"Ghanashyam Mishra And Sons Private ... vs Edelweiss Asset Reconstruction ... on 13 April, 2021",4,4,15,4
117249167,"Independent Sugar Corporation Limited vs Girish Sriram Juneja on 29 January, 2025",4,4,16,0
147362898,"Raghubar Sarup Nawab Jamshed Ali Khan vs State Of U.P on 18 December, 1958",4,4,1,2
5839676,Maharashtra Seamless Limited vs Padmanabhan Venkatesh,4,4,1,4
123645104,"Jaypee Kensington Boulevard ... vs Nbcc (India) Ltd on 24 March, 2021",4,4,12,7
190999006,"Piramal Capital And Housing Finance ... vs 63 Moons Technologies Limited) on 1 April, 2025",4,4,7,0
60477445,"Lalit Kumar Jain vs Union Of India on 21 May, 2021",4,4,13,0
820492,820492,4,4,1,0
188716489,Vijay Kumar Jain vs Standard Chartered Bank,4,4,0,3
75140693,"E.S. Krishnamurthy vs M/S Bharath Hi Tech Builders Pvt. Ltd. on 14 December, 2021",4,4,3,0
75370339,"Ajay Kumar Radheyshyam Goenka vs Tourism Finance Corporation Of India ... on 15 March, 2023",4,4,7,0
1885032,1885032,4,4,0,1
1687638,"Miheer H. Mafatlal vs Mafatlal Industries Ltd on 11 September, 1996",4,4,1,6
178099225,"Ebix Singapore Pte Ltd. vs Committee Of Creditors Of Educomp ... on 13 September, 2021",4,4,14,6
583052,"Jogendra Lal Saha vs The State Of Bihar And Others on 6 November, 1990",4,4,0,1
1354608,"Harihar Prasad Singh And Ors vs Balmiki Prasad Singh And Ors on 10 December, 1974",4,5,6,5
1405124,"Kanta Rani C Kanti Devi & Anr vs Rama Rani on 8 February, 1988",4,5,1,0
108374381,Varadarajan vs Kanakavalli And Ors.,4,5,1,0
1656018,"Vidhyadhar Krishnarao Mungi And Ors. vs Usman Gani Saheb Konkani And Ors. on 26 February, 1974",4,5,1,0
1983017,"Bhagwan Dayal vs Mst. Reoti Devi on 4 September, 1961",4,5,0,6
1305197,"Giani Ram & Ors vs Ramji Lal & Ors on 11 March, 1969",4,5,0,2
95274,95274,4,5,2,1
72077064,Rameshwar Prasad And Ors vs Shyam Beharilal Jagannath And Ors on 3 May 1963,4,5,1,1
399872,Dolai Molliko Ors vs Krushna Chandra Patnaik Ors on 23 March 1966,4,5,1,1
117326,Daya Ram And Others vs Shyam Sundari on 8 September 1964,4,5,2,5
1386996,Kanakarathanammal vs V S Loganatha Mudaliar And Another on 18 December 1963,4,5,0,5
1642394,"Bihar Supply Syndicate vs Asiatic Navigation And ... on 17 March, 1993",4,5,1,1
62991042,"Budh Ram & Ors vs Bansi & Ors on 5 August, 2010",4,5,2,1
82667,"Shri Chaman Singh And Anr. vs Srimathi Jaikaur on 11 August, 1969",4,5,1,0
268937,268937,4,5,4,2
155329262,"Govt.Of A.P.Tr.Prinl.Sec.& Ors vs Pratap Karan & Ors on 9 October, 2015",4,5,8,0
67957702,"Venigalla Koteswaramma vs Malempati Suryamba . on 19 January, 2021",4,5,3,0
1430046,"Mahabir Prasad vs Jage Ram & Ors on 6 January, 1971",4,5,1,3
131435468,Union Of India Uoi vs Sree Ram Bohra And Ors on 29 January 1965,4,5,2,0
242594,"Chanan Singh & Another vs Jai Kaur on 11 August, 1969",4,5,1,0
1075586,Hazari Ors vs Neki Ors on 25 January 1968,4,5,1,1
849004,"The State Of Punjab vs Nathu Ram on 1 May, 1961",4,5,0,13
1627364,Rameshwar Prasad And Others vs M S Shyam Beharilaljagannathand on 3 May 1963,4,5,1,0
1316215,"Bokaro And Ramgur Ltd vs The State Of Bihar And Another on 14 March, 1962",4,5,0,1
1231586,1231586,4,5,4,0
1704974,Union Of India vs Sree Ram Bohra And Others on 29 January 1965,4,5,2,0
1326572,"Controller Of Estate Duty, Gujarat vs Kantilal Trikamlal on 19 July, 1976",4,5,0,3
129197815,"Shivshankara vs H.P.Vedavyasa Char on 29 March, 2023",4,5,3,0
1331673,"Chaya And Ors vs Bapusaheb And Ors on 27 January, 1993",4,5,3,0
823328,Ram Sarup vs Munshi And Others And Connected on 30 August 1962,4,5,0,16
1793493,First Additional Income Tax Officer vs Susheela Sadanandan And Anr on 29 October 1964,4,5,2,0
1092446,"Ruby General Insurance Co. Ltd. vs Shri P.P. Chopra on 12 September, 1969",4,6,0,2
1645498,"Karnataka State Road Transport Corpn vs Lakshmidevamma & Another on 1 May, 2001",4,6,1,0
1740009,"Management Of State Bank Of Hyderabad vs Vasudev Anant Bhide Etc on 24 April, 1969",4,6,1,0
1395554,"The Punjab National Bank, Ltd vs Its Workmen on 24 September, 1959",4,6,2,6
1119872,"The Management Of The Bangalore Woollen ... vs B. Dasappa, M. T. Represented By The ... on 3 February, 1960",4,6,1,0
612459,"Shah Dhansukhlal Chhaganlal vs Dalichand Virchand Shroff And Others on 1 March, 1968",4,6,1,1
639907,"Harbanslal Jagmohandas & Anr vs Prabhudas Shivlal on 12 March, 1976",4,6,2,0
35363,"Management Of Panitole Tea Estate vs The Workmen on 18 February, 1971",4,6,2,1
1599768,"Atherton West & Co. Ltd vs Suti Mill Mazdoor Union And Others on 16 March, 1953",4,6,0,4
1333489,"Workmen Of Messrs Firestone Tyre ... vs Management & Others (With Connected ... on 6 March, 1973",4,6,7,4
544776,"Shah Bhojraj Kuverji Oil Mills And ... vs Subbash Chandra Yograj Sinha on 21 April, 1961",4,6,0,7
896226,"The Workmen Of Sudder Office, Cinnamara vs Management Of Sudder Office And Anr. on 22 September, 1971",4,6,1,2
1952354,"Inacio Martins Deceased Through Lrs vs Narayan Hari Naik And Ors on 7 April, 1993",4,6,2,0
378045,378045,4,6,1,0
1543138,"S. K. G. Sugar Ltd vs Sri Ali Hassan, Chairman, ... on 4 November, 1958",4,6,1,0
915546,Punjab National Bank Limited vs K L Kharbanda on 2 February 1962,4,6,1,0
1124131,"Lakshmi Devi Sugar Mills Ltd vs Pt. Ram Sarup.(And Connected Appeal) on 24 October, 1956",4,6,1,2
120609795,"The State Of Uttarakhand vs Sureshwati on 20 January, 2021",4,6,2,0
1575323,"Delhi Cloth & General Mills Co vs Ludh Budh Singh on 11 January, 1972",4,6,1,3
960531,Bhimaji Shanker Kulkarni vs Dundappa Vithappa Udapudi And Anr on 5 May 1965,4,6,0,2
685498,"Balwant Kaur & Anr vs Chanan Singh & Ors on 18 April, 2000",4,7,0,1
337165,337165,4,7,2,1
11266,11266,4,7,2,0
38030914,"Daljit Singh vs The State Of Haryana on 2 January, 2025",4,7,1,0
718309,"Jhummamal Alias Devandas vs State Of Madhya Pradesh & Ors on 25 August, 1988",4,7,0,2
913087,"Vimalben Ajitbhai Patel vs Vatslabeen Ashokbhai Patel And Others on 14 March, 2008",4,7,5,3
30306259,Manmohan Attavar vs Neelam Manmohan Attavar,4,7,0,1
594165,594165,4,7,1,4
569555,Karam Singh Sobti Anr vs Shri Pratap Chand Anr on 29 August 1963,4,7,0,3
1388011,"Kirtikant D. Vadodaria vs State Of Gujarat & Anr on 26 April, 1996",4,7,0,2
71453821,S. Vanitha vs The Deputy Commissioner,4,7,1,0
944049,"Amresh Tiwari vs Lalta Prasad Dubey & Anr on 11 April, 2000",4,7,1,0
535729,"Bhinka And Others vs Charan Singh on 24 April, 1959",4,7,0,4
1642416,"B.R. Mehta vs Smt. Atma Devi & Ors on 2 September, 1987",4,7,0,2
483811,483811,4,7,2,3
62368827,Satish Chander Ahuja vs Sneha Ahuja,4,7,13,3
663930,Keshavlal Jethalal Shah vs Mohanlal Bhagwandas Anr on 2 April 1968,4,8,4,4
64833870,"Katta Sujatha Reddy vs M/S Siddamsetty Infra Projects Pvt. ... on 25 August, 2022",4,8,3,1
661966,"Shyam Sunder And Others vs Ram Kumar And Another on 31 July, 2001",4,8,7,11
442398,"R.Rajagopal Reddy vs Padmini Chandrasekharan on 31 January, 1995",4,8,0,5
35558,"Amir Singh And Another vs Ram Singh And Others(And Connected ... on 4 October, 1962",4,8,1,2
1251691,"Samittri Devi & Anr vs Sampuran Singh & Anr on 21 January, 2011",4,8,2,1
25122636,"Jagmohan vs Badri Nath Kohli (Dead) Thr. Lrs. on 6 February, 2024",4,8,1,0
1701224,"Shyam Sunder And Others vs Ram Kumar And Another on 30 July, 2001",4,8,7,6
752151,"Indira Sohanlal vs Custodian Of Evacuee Property,Delhi & ... on 28 October, 1955",4,8,1,5
16878398,Mohd. Asif Naseer vs West Watch Company Through Its ...,4,8,1,0
1022319,"Moti Ram vs Suraj Bhan & Others on 3 February, 1960",4,8,2,3
188999575,"Shrikant G. Mantri vs Punjab National Bank on 22 February, 2022",4,9,3,1
55941115,"The Chief Manager Central Bank Of India vs M/S Ad Bureau Advertising Pvt Ltd on 28 February, 2025",4,9,2,0
58958971,Lilavati Kirtilal Mehta Medical Trust vs M/S Unique Shanti Developers,4,9,0,2
1883187,"Dhaneshwar Narain Saxena vs The Delhi Administration on 24 August, 1961",4,9,1,1
94181,"The State Of Ajmer (Now Rajasthan) vs Shivji Lal on 22 April, 1959",4,9,0,1
1247851,"C.B.I., A.H.D., Patna vs Braj Bhushan Prasad & Ors on 5 October, 2001",4,9,1,2
24996160,"Ghanshyam Sarda vs Sashikant Jha, Director M/S Jk Jute ...",4,10,0,1
156252615,Surendra Trading Company vs Juggilal Kamlapat Jute Mills Company ...,4,10,3,3
1930357,"Gangaba1 Gopaldas Mohata vs Fulchand And Others on 19 December, 1996",4,10,0,1
166046346,"V.S. Palanivel vs P. Shriram Cs Liquidator on 28 August, 2024",4,10,7,0
931195,"Allen Berry & Co. (P) Ltd vs Union Of India, New Delhi on 5 January, 1971",5,0,0,2
1961694,Union Of India vs A L Rallia Ram on 19 April 1963,5,0,3,16
1679718,"State Of Madhya Pradesh vs M/S. Saith & Skelton (P) Ltd on 28 January, 1972",5,0,6,6
1989300,"M/S. Alopi Parshad & Sons, Ltd vs The Union Of India on 20 January, 1960",5,0,0,12
638020,"Calcutta Electric Supply Corporation vs Commissioner Of Wealth Tax, West Bengal on 12 August, 1971",5,0,0,2
300557,Union Of India vs West Punjab Factories Ltd on 24 August 1965,5,0,2,6
1082846,"M/S Msk Projects (I)(Jv) Ltd vs State Of Rajasthan & Anr on 21 July, 2011",5,0,10,1
107206835,"M/S Ferro Concrete Construction ... vs The State Of Rajasthan on 2 April, 2025",5,0,3,0
925413,"Dr. Akshaibar Lal And Others vs The Vice-Chancellor, Banaras ... on 10 January, 1961",5,0,0,1
1444315,"Executive Engineer, Dhenkanal Minor ... vs N.C.Budharaj (Dead) By L.Rs.Etc.Etc on 10 January, 2001",5,0,11,7
284962,"Food Corporation Of India vs Surendra, Devendra & Mohendra ... on 10 December, 1987",5,0,3,1
588099,"Sudarsan Trading Co vs Govt. Of Kerala & Anr on 14 February, 1989",5,0,3,8
1553220,Firm Madanlal Roshanlal Mahajan vs Hukumchand Mills Ltd Indore on 19 August 1966,5,0,3,9
845506,"Superintending Engineer And Ors vs B. Subba Reddy on 26 April, 1999",5,0,3,2
398258,"Jawaharlal Wadhwa And Another vs Haripada Chakroberty on 14 October, 1988",5,0,3,0
1890797,"Satinder Singh And Others vs Amrao Singh And Others on 2 February, 1961",5,0,2,9
318186,"Seth Thawardas Pherumal vs The Union Of India(And Connected ... on 24 March, 1955",5,0,0,21
98502,"Hind Builders Etc vs Union Of India And Vice-Versa on 24 April, 1990",5,0,11,0
1248820,1248820,5,0,1,2
193998,"International Contractors Ltd vs Prasanta Kumar Sur on 25 January, 1961",5,0,0,1
1453495,"Bijendra Nath Srivastava vs Mayank Srivastava on 10 August, 1994",5,0,6,2
662824,"Rajasthan State Mines & Minerals ... vs Eastern Engineering Enterprises & Anr on 20 September, 1999",5,0,5,3
1391503,"Tamilnadu Electricity Board vs M/S. Bridge Tunnel Constructions & Ors on 18 February, 1997",5,0,2,1
1522506,"B. Subbarama Naidu vs B. Siddamma Naidu & Others on 5 April, 1961",5,0,0,1
1049606,"State Of Orissa vs B.N. Agarwalla Etc on 29 January, 1997",5,0,4,5
1708306,"State Of Rahjasthan vs Puti Construction Co. Ltd on 16 September, 1994",5,0,6,1
1121664,"Executive Engineer Irrigation ... vs Abaaduta Jena on 22 September, 1987",5,0,5,11
101217850,The State Of Jharkhand vs M/S Hindustan Construction Co. Ltd.,5,0,8,0
133932061,Jaiprakash Associates Ltd. ... vs Tehri Hydro Development Corporation ...,5,0,3,1
1774832,"Executive Engineer, Dhankanal Minor ... vs N.C. Budhiraj (Dead) By Lrs. on 29 October, 1999",5,0,8,5
1264020,1264020,5,0,8,4
1189707,"Raipur Development Authority Etc. Etc vs Chokhamal Contractors Etc. Etc on 4 May, 1989",5,0,6,3
1558249,"Upper Ganges Valley Electricity Supply ... vs U.P. Electricity Board on 19 December, 1972",5,0,2,1
158187,158187,5,0,7,1
1918239,T N K Govindarajulu Chetty vs Commissioner Of Income Tax Madras on 17 April 1967,5,0,1,0
121964131,Union Of India vs M/S Ambika Construcion,5,0,10,1
398094,"Jugal Kishore Prabhatilal Sharma And ... vs Vijayendra Prabhatilal Sharma And Anr on 22 October, 1992",5,0,3,3
1873752,"Kapoor Nilokheri Co-Op. Dairy Farm ... vs Union Of India (Uoi) And Ors. on 16 March, 1973",5,0,0,2
84160721,W Union Of India Uoi vs West Punjab Factories Ltd on 24 August 1965,5,0,2,0
124004,Vithal Das vs Rupchand Ors on 7 April 1966,5,0,2,1
1778243,"Ct. A. Ct. Nachiappa Chettiar And Others vs Ct. A. Ct. Subramaniam Chettiar on 13 November, 1959",5,0,1,10
899911,Jivarajbhai Ujamshi Sheth And Others vs Chintamanrao Balaji And Others on 19 November 1963,5,0,0,5
1766532,"The Board Of Trustees For Theport Of ... vs Engineers-De-Space-Age on 7 December, 1995",5,0,2,3
654172,"Secretary Irrigation Department ... vs G.C. Roy on 12 December, 1991",5,0,9,14
18308457,"I.K. Merchants Pvt. Ltd vs The State Of Rajasthan on 1 April, 2025",5,0,2,0
38572,"U.P. Hotels Etc vs U.P. State Electricity Board on 28 October, 1988",5,0,2,1
263196,Bungo Steel Furniture Pvt Ltd vs Union Of India on 30 September 1966,5,0,0,1
1464450,Smt Santa Sila Devi And Another vs Dhirendra Nath Sen And Others on 26 April 1963,5,0,0,1
231673,231673,5,1,10,4
722729,722729,5,1,5,1
1475910,1475910,5,1,1,0
66769063,"Essar House Private Limited vs Arcellor Mittal Nippon Steel India ... on 14 September, 2022",5,1,1,0
86950356,Cheran Propertiees Limited vs Kasturi And Sons Limited,5,1,3,0
133027253,Sneh Lata Goel vs Pushplata,5,1,2,1
123198635,Punjab State Civil Supplies ... vs M/S. Atwal Rice And General Mills,5,1,1,1
1878478,"Chiranjilal Shrilal Goenka (Deceased) ... vs Jasjit Singh And Ors on 18 March, 1993",5,1,3,5
507484,"Sundaram Finance Ltd vs Nepc India Ltd on 13 January, 1999",5,1,0,6
421030,"Kamal Pushp Enterprises vs D.R. Construction Company on 28 July, 2000",5,1,3,2
5114588,M/S Umesh Goel vs Himachal Pradesh Cooperative Group ...,5,1,5,2
1483262,"Ispat Engineering And Foundry Works, ... vs Steel Authority Of India Ltd. B.S. City, ... on 25 July, 2001",5,1,1,2
105826983,"Rohit Kochhar vs Vipul Infrastructure Developers Ltd on 26 November, 2024",5,1,2,0
52384478,Sharadamma vs Mohammed Pyrejan(D) Tr.Lrs.& Anr,5,1,1,0
1625415,"Kiran Singh And Others vs Chaman Paswan And Others on 14 April, 1954",5,1,0,22
1847057,1847057,5,1,0,3
1916513,1916513,5,1,2,8
793348,Jagdish Chander Gupta vs Kajaria Traders India Ltd on 29 April 1964,5,1,0,5
122362,122362,5,1,2,5
135160532,"M/S Bhandari Udyog Ltd vs Industrial Facilitation Council & Anr on 20 February, 2015",5,1,1,0
51816248,Om Prakash Agarwal Since Deceased Thr ... vs Vishan Dayal Rajpoot,5,1,3,1
1847465,"Sushil Kumar Metha vs Gobind Ram Bohra on 10 November, 1989",5,1,5,9
412082,"Martin & Harris Limited vs With Additional Distt. Judge & Ors on 11 December, 1997",5,1,2,3
53620809,Alka Chandewar vs Shamshul Ishrar Khan,5,1,2,1
6610062,"Arce Polymers Pvt. Ltd. vs M/S Alphine Pharmaceuticals Pvt. Ltd. on 3 December, 2021",5,1,4,2
104517457,"Amazon.Com Nv Investment Holdings Llc vs Future Retail Limited on 6 August, 2021",5,1,22,1
16810704,Sumer Builders Pvt. Ltd vs Narendra Gorani,5,1,1,0
23112747,"M/S Swastik Gases P.Ltd vs Indian Oil Corp.Ltd on 3 July, 2013",5,1,2,4
1169432,1169432,5,1,1,0
1912299,Phool Chand Sharma And Others vs Chandra Shanker Pathakand Others on 7 December 1962,5,1,1,1
126205515,126205515,5,1,1,2
1001948,1001948,5,1,5,2
96055808,"Adcon Electronics Pvt. Ltd vs Daulat And Anr on 12 September, 2001",5,1,0,2
156119044,Gurnam Singh (D) Thr. Lrs & Ors vs Gurbachan Kaur (D) By Lrs,5,1,1,0
1766988,"Dhurandhar Prasad Singh vs Jai Prakash University And Ors on 24 July, 2001",5,1,2,13
1120137,"Morgan Stanley Mutual Fund vs Kartick Das on 20 May, 1994",5,1,1,8
358865,358865,5,1,2,8
125038938,Sayyed Ratanbhai Sayeed (D)Th. Lrs & Ors vs Shirdi Nagar Panchayaat & Anr,5,1,3,0
43412881,"Dr. Jagmittar Sain Bhagat & Ors vs Dir. Health Services,Haryana & Ors on 11 July, 2013",5,1,3,1
329089,"R.S.D.V. Finance Co. Pvt. Ltd vs Vallabh Glass Works Ltd on 3 February, 1993",5,1,2,3
91610695,Sundaram Finance Ltd. Represented By ... vs Abdul Samad,5,1,0,3
110706470,"Arcelor Mittal Nippon Steel India Ltd. vs Essar Bulk Terminal Ltd. on 14 September, 2021",5,1,4,0
191215727,M/S Anita International vs Tungabadra Sugar Works Maz.Sangh & Ors,5,1,14,1
997909,"Indowind Energy Ltd vs Wescare (I) Ltd.& Anr on 27 April, 2010",5,1,1,1
1508646,"The Andhra Bank Ltd vs R. Srinivasan And Others on 31 August, 1961",5,1,0,1
26596259,Garware Wall Ropers Ltd. vs Coastal Marine Constructions ...,5,2,4,7
113440917,"Ajay Madhusudan Patel vs Jyotrindra S. Patel on 20 September, 2024",5,2,3,0
92854857,Avitel Post Studioz Limited And Ors. vs Hsbc Pi Holding (Mauritius) Limited,5,2,10,3
150558872,"Indus Biotech Private Limited vs Kotak India Venture (Offshore) Fund ... on 26 March, 2021",5,2,7,2
92712826,"Chloro Controls(I) P.Ltd vs Severn Trent Water Purification Inc ... on 28 September, 2012",5,2,0,7
199967885,"M/S Asian Avenues Pvt Ltd vs Sri Syed Shoukat Hussain on 28 April, 2023",5,2,1,0
1820512,1820512,5,2,3,2
171443079,"Sbi General Insurance Co. Ltd vs Krish Spinning on 18 July, 2024",5,2,6,0
179903493,The Oriental Insurance Co. Ltd. vs Dicitex Furnishing Ltd.,5,2,2,1
