doc_id,case,community,subcommunity,out_citations,in_citations
1922997,Dr G H Grant vs State Of Bihar on 30 March 1965,3,6,0,8
177222301,"The National Highways Authority Of ... vs Pandarinathan Govindarajulu on 19 January, 2021",3,6,3,0
1214175,"The Collector Of Bombay vs Nusserwanji Rattanji Mistri & Others on 28 February, 1955",3,6,1,5
287512,"May George vs Special Tahsildar & Ors on 25 May, 2010",3,6,6,4
849480,"Col. Sir Harinder Singh Brar Bans ... vs Bihari Lal And Ors. on 18 March, 1994",3,6,1,1
342860,342860,3,6,2,5
546084,"State Of Tamil Nadu & Anr. Etc vs Mahalakshmi Ammal & Ors. Etc on 16 November, 1995",3,6,0,5
1540511,"The State Of Uttar Pradesh And Others vs Babu Ram Upadhya on 25 November, 1960",3,6,2,30
1928044,1928044,3,6,1,3
118156411,"Vinod Kumar vs District Magistrate Mau on 7 July, 2023",3,6,2,0
38106745,Securities And Exchange Board Of India vs Gaurav Varshney And Anr,3,6,2,0
718040,"State Of Haryana vs Raghubir Dayal on 10 November, 1994",3,6,1,3
183576947,"J&K Housing Board & Anr vs Kanwar Sanjay Krishan Kaul & Ors on 4 November, 2011",3,6,7,1
320488,Zila Parishad Moradabad vs Nundan Sugar Mills Amroha on 18 July 1967,3,6,1,0
1172969,"Ganeshi Ram, Etc. vs The District Magistrate And Anr. on 10 August, 1961",3,6,1,0
1336402,"Srish Chandra Sen (Deceased) And Others vs The Commissioner Of Income-Tax, West ... on 23 November, 1960",3,6,1,0
1395333,"Rubber House vs Excellsior Needle Industries Pvt. Ltd on 10 March, 1989",3,6,4,1
980657,"Dhrangadhra Chemical Works Ltd. vs State Of Gujarat And Ors. on 20 September, 1972",3,6,3,1
171479667,"Assam Industrial Development ... vs Gillapukri Tea Company Limited on 28 January, 2021",3,6,2,0
1740259,Raja Bahadur Giriwar Prasad Narain vs Dukhu Lal Das Ors on 20 April 1967,3,6,1,0
111973,"Chapsibhai Dhanjibhai Danad vs Purushottam on 5 April, 1971",3,6,0,1
676701,676701,3,6,4,0
93432083,"S Tirupathi Rao vs M Lingamaiah on 22 July, 2024",3,7,7,0
1680975,"Rakesh Kumar Goel Etc vs U.P.State Industrial Dev.Corpn.Ltd.& ... on 8 July, 2010",3,7,1,0
976422,"Indore Development Authority vs Madan Lal And Others Etc. on 1 March, 1990",3,7,0,1
17980234,"Haryana State Indusl.Devt.Corp.Ltd vs Mawasi & Ors.Etc.Etc on 2 July, 2012",3,7,4,0
120364030,Kantaru Rajeevaru vs Indian Young Lawyers Association ...,3,7,11,1
179384558,"Govt. Of Nct Of Delhi Thr. Its Secretary, ... vs M/S. K.L. Rathi Steels Ltd. on 17 May, 2024",3,7,14,0
317498,"Meera Bhanja vs Nirmala Kumari Choudhury on 16 November, 1994",3,7,1,3
1746188,1746188,3,7,3,3
1346544,"Satyanarayan Laxminarayan Hegde And ... vs Millikarjun Bhavanappa Tirumale on 25 September, 1959",3,7,1,12
199986312,"Supertech Ltd vs Emerald Court Owner Resident Welfare ... on 31 August, 2021",3,7,1,2
1325519,1325519,3,7,3,3
1864509,"Moran Mar Basselios Catholicos And ... vs The Most Rev. Mar Poulose Athanasius And ... on 21 May, 1954",3,7,1,11
87357790,"Delhi Development Authority vs Tejpal on 17 May, 2024",3,7,8,0
229223,"V. Purushotham Rao vs Union Of India & Ors on 19 October, 2001",3,7,3,2
289337,289337,3,7,0,1
139654,"Smt. Meera Bhanja vs Smt. Nirmala Kumari Choudhury on 16 November, 1995",3,7,1,1
82220204,Shri Ram Sahu (Dead) Through Lrs vs Vinod Kumar Rawat,3,7,8,2
1992752,"Patel Narshi Thakershi And Ors. vs Shri Pradyumansinghji Arjunsinghji on 2 March, 1970",3,7,0,3
150657218,"Govt. Of Nct Of Delhi Thr Secretary, Land ... vs M/S. K.L. Rathi Steels Ltd. . on 17 March, 2023",3,7,13,3
140148547,"Dhole Govind Sahebrao & Ors vs Union Of India & Ors on 26 March, 2015",3,8,2,0
1247733,"Smt. Kamlabai & Ors. A V vs Mangilal Dulichand Mantri on 14 October, 1987",3,8,1,0
20762,"Ramchandra Shankar Deodhar & Ors vs The State Of Maharashtra & Ors on 12 November, 1973",3,8,1,5
414792,"Daryao And Others vs The State Of U. P. And Others(And ... on 27 March, 1961",3,8,5,23
1298255,Gulabchand Chhotalal Parikh vs State Of Bombay Now Gujarat on 14 December 1964,3,8,4,10
136422828,"Inder Singh vs The State Of Madhya Pradesh on 21 March, 2025",3,8,4,0
125457906,"Union Of India (Uoi) vs Nanak Singh on 31 January, 1968",3,8,1,0
196164116,"Dr. Subramanian Swamy vs State Of Tamil Nadu & Ors on 6 December, 2014",3,8,13,3
835938,"Mohanlal Goenka vs Benoy Krishna Mukherjeeand Others on 9 December, 1952",3,8,0,9
811277,"Pandit M. S. M. Sharma vs Dr. Shree Krishna Sinha And Others on 1 August, 1960",3,8,3,7
996317,"The Amalgamated Coalfields Ltd. And ... vs The Janapada Sabha, Chhindwara (And ... on 10 February, 1961",3,8,3,5
1921280,"Amalgamated Coalfields Ltd. & Anr vs Janapada Sabha Chhindwara on 24 September, 1962",3,8,3,1
163696803,Canara Bank vs N.G. Subbaraya Setty,3,8,8,2
1481962,"Raj Lakshmi Dasi And Others vs Banamali Sen And Othersbholanath Sen ... on 27 October, 1952",3,8,0,9
623976,"Tilokchand Motichand & Ors vs H.B. Munshi & Anr on 22 November, 1968",3,8,5,17
50798357,"Assam Sanmilita Mahasangha & Ors vs Union Of India & Ors on 17 December, 2014",3,8,7,2
323835,Joseph Pothen vs State Of Kerala on 3 February 1965,3,8,0,1
246766,"Union Of India vs Nanak Singh on 31 January, 1968",3,8,1,3
165457670,"Bishambhar Prasad vs M/S Arfat Petrochemicals Private ... on 20 April, 2023",3,9,4,0
1043630,"Gursharan Singh & Ors. Etc. Etc vs New Delhi Municipal Committee & Ors on 2 February, 1996",3,9,1,9
739145,"Raj Kumar Dey And Others vs Tarapada Dey And Others on 14 September, 1987",3,9,0,6
181447766,Rajiv Kumar vs State Of Uttar Pradesh,3,9,4,0
52903000,"Mathura Vrindavan Development ... vs Rajesh Sharma on 28 April, 2023",3,9,1,0
814552,"M/S. M.R.F. Ltd vs Manohar Parrikar & Ors on 3 May, 2010",3,9,7,1
753943,753943,3,9,3,3
947592,"Jalandhar Improvement Trust vs Sampuran Singh on 1 April, 1999",3,9,0,2
1463760,"State Of Bihar & Ors vs Kameshwar Prasad Singh & Anr on 27 April, 2000",3,9,2,6
1816683,"Binod Bihari Singh vs Union Of India on 8 December, 1992",3,9,0,1
622430,622430,3,9,2,5
1471191,1471191,3,9,9,7
1445309,1445309,3,9,4,0
152281550,"M/S Escorts Ltd vs Rama Mukherjee on 17 September, 2013",3,10,1,1
100995424,"Dashrath Rupsingh Rathod vs State Of Maharashtra & Anr on 1 August, 2014",3,10,5,2
114038066,Serious Fraud Investigation Office vs Rahul Modi,3,10,2,0
133237,Bihari Lal Batra vs The Chief Settlement Commissioner Ors on 12 March 1964,3,10,1,0
770287,770287,3,10,0,2
3203439,"B.S. Sheshagiri Setty & Ors. Etc vs State Of Karnataka & Ors. Etc on 15 October, 2015",3,10,1,0
182611244,Telangana Housing Board vs Azamunisa Begum (Died) Thru Lrs .,3,10,2,0
664831,Shri Mithoo Shahani And Ors vs Union Of India And Ors on 10 March 1964,3,10,0,2
143322028,"Jt.Collector Ranga Reddy Dist.& ... vs D.Narsing Rao & Ors. Etc.Etc on 13 January, 2015",3,10,2,2
1546400,"State Of Gujarat vs Patel Raghav Natha & Ors on 21 April, 1969",3,10,1,11
27395,"Kerala State Housing Bd vs Ramapriya Hotels on 28 July, 1994",3,10,3,2
125009484,"Nishant Aggarwal vs Kailash Kumar Sharma on 1 July, 2013",3,10,0,2
1080529,1080529,3,11,4,6
868147,868147,3,11,3,3
700599,Attar Singh vs Inder Kumar on 4 November 1966,3,11,0,1
150830,150830,3,11,0,2
49846809,"Usha Bharti vs State Of U.P. & Ors on 28 March, 2014",3,11,10,1
1596595,1596595,3,11,1,1
67460548,"Harjit Singh Uppal vs Anup Bansal on 18 April, 2011",3,11,1,0
1074,"Dhondiram Tatoba Kadam vs Ramchandra Balwantrao Dubal on 27 July, 1993",3,11,0,1
1257115,"Municipal Corporation Of City Of Hubli vs Subha Rao Hanumatharao Prayag & Ors on 24 March, 1976",3,12,0,2
1779255,"Banwari Dass vs Summer Chand And Ors on 13 February, 1974",3,12,0,1
155465,"Ghantesher Ghosh vs Madan Mohan Ghosh & Ors on 18 September, 1996",3,12,0,2
1338177,"Kalyan Municipal Council & Ors vs Usha Paper Products (P) Ltd. & Anr on 3 May, 1988",3,12,1,0
1187237,1187237,3,12,2,6
22847370,Sunil Kumar Kori & Anr vs Gopal Das Kabra & Ors.Etc,3,12,3,0
62816014,"Kerala State Beverages Manufacturing ... vs The Assistant Commissioner Of Income ... on 3 January, 2022",3,12,2,0
240013,"Gautam Paul vs Debi Rani Paul And Ors on 17 October, 2000",3,12,1,0
1937186,Ram Ran Bijai Singh And Others vs Behari Singh Alias Bagandha Singh on 25 April 1963,3,13,0,2
1497995,"Gurucharan Singh vs Kamla Singh & Ors on 9 September, 1975",3,13,1,1
882411,"Bhubaneshwar Prasad Narain Singh & Ors vs Sidheswar Mukherjee & Ors on 2 February, 1971",3,13,3,1
1556670,Surajnath Ahir And Others vs Prithinath Singh And Others on 4 May 1962,3,13,0,2
552302,"Prithvinath Singh And Ors. vs Suraj Ahir And Ors. on 4 December, 1970",3,13,1,0
1476134,The Karimtharuvi Tea Estates Ltd vs State Of Kerala Ors on 1 November 1962,3,14,0,3
108117499,"C.I.T Mumbai vs M/S Sarkar Builders on 15 May, 2015",3,14,1,1
196157087,"Commissioner Of Income Tax, Kochi vs Trans Asian Shipping Services (P) Ltd",3,14,1,0
1167081,"State Of Kerala vs M.P. Shanti Verma Jain on 8 May, 1998",3,14,1,0
937491,"Amarjit Singh & Ors vs State Of Punjab & Ors on 29 September, 2010",3,15,3,1
727486,"New Reviera Co-Op. Housing Society & ... vs Special Land Acquisition Officer & Ors. ... on 4 December, 1995",3,15,0,2
755167,"State Of Gujarat vs Jamnadas G. Pabri And Ors. Etc on 3 October, 1974",3,15,0,1
494781,"Bharat Barrel & Drum Mfg. Co. Ltd. & Anr vs Employees State Insurance Corporation on 23 September, 1971",4,0,2,0
1049947,"Mumbai International Airport Pvt. Ltd vs Regency Convention Centra & Hotels & Ors on 6 July, 2010",4,0,3,4
1010762,"Nagubai Ammal & Others vs B. Shama Rao & Others on 26 April, 1956",4,0,0,14
35702503,"M/S Siddamsetty Infra Projects Pvt. Ltd vs Katta Sujatha Reddy on 8 November, 2024",4,0,4,0
107124825,J. Vasanthi vs N. Ramani Kanthammal (D) Rep. By Lrs.,4,0,1,0
179242296,"Jehal Tanti & Ors vs Nageshwar Singh(D) Thr. Lrs on 18 April, 2013",4,0,1,1
255926,"New Redbank Tea Co. Pvt.Ltd vs Kumkum Mittal (Agrawal,J.) on 16 November, 1993",4,0,2,2
105132,Samarendra Nath Sinha Anr vs Krishna Kumar Nag on 1 November 1966,4,0,2,4
1802335,"Rajender Singh & Ors vs Santa Singh & Ors on 16 August, 1973",4,0,1,7
51561799,"Moreshar Yadaorao Mahajan vs Vyankatesh Sitaram Bhedi(D) Tr.Lrs. on 27 September, 2022",4,0,2,0
63497145,"H. Anjanappa vs A. Prabhakar on 29 January, 2025",4,0,9,0
52384478,Sharadamma vs Mohammed Pyrejan(D) Tr.Lrs.& Anr,4,0,1,0
699829,"Razia Begum vs Sahebzadi Anwar Begum & Others on 23 May, 1958",4,0,0,8
1553344,"Bar Councll Of Maharashtra vs M. V. Dabholkar Etc. Etc on 13 August, 1975",4,0,1,4
75757599,"Baluram vs P.Chellathangam & Ors on 10 December, 2014",4,0,1,0
174909368,174909368,4,0,0,9
1869954,"Savita Devi vs District Judge, Gorakhpur And Others on 18 February, 1999",4,0,3,2
66021170,"Thomson Press (India) Ltd vs Nanak Builders & Investrs.P.Ltd & Ors on 21 February, 2013",4,0,12,6
324107,324107,4,0,3,1
741340,741340,4,0,3,4
1915577,"The Union Of India vs Ram Kanwar And Others on 29 August, 1961",4,0,0,2
907884,"M/S. Aliji Momonji & Co vs Lalji Mavji & Ors on 12 July, 1996",4,0,4,0
1466398,"Vinod Seth vs Devinder Bajaj & Anr on 5 July, 2010",4,0,3,7
864375,"Competition Commission Of India vs Steel Authority Of India & Anr on 9 September, 2010",4,0,11,4
997026,"Raja Ram Mahadev Paranjype And Others vs Aba Maruti Mali And Others on 1 December, 1961",4,0,0,3
590954,"Anil Kumar Singh vs Shivnath Mishra And Gadasa Guru on 24 October, 1994",4,0,2,5
1840518,1840518,4,0,3,0
1537030,"Adi Pherozshah Gandhi vs H. M. Seervai, Advocate-General Of ... on 21 August, 1970",4,0,0,2
1550937,"The East And West Steamship ... vs S. K. Ramalingam Chettiar.(And ... on 3 May, 1960",4,0,0,1
1204171,"Kedar Nath Lal & Anr vs Ganesh Ram & Ors on 5 September, 1969",4,0,1,2
69292697,Poonam vs State Of U.P.& Ors,4,0,9,1
177594361,"Kn Aswathnarayana Setty(D) Tr.Lr.& Ors vs State Of Karnataka & Ors on 2 December, 2013",4,0,6,1
854247,854247,4,0,0,4
132907,132907,4,0,1,3
172581091,"Vidur Impex & Traders Pvt.Ltd.& Ors vs Tosh Apartments Pvt.Ltd.& Ors on 21 August, 2012",4,0,10,6
1766988,"Dhurandhar Prasad Singh vs Jai Prakash University And Ors on 24 July, 2001",4,0,2,13
1084618,"Ramesh Hiranand Kundanmal vs Municipal Corporation Of Greater ... on 4 March, 1992",4,0,1,11
39892480,"Balwantbhai Somabhai Bhandari vs Hiralal Somabhai Contractor ... on 6 September, 2023",4,0,15,0
126889,"Sarvinder Singh vs Dalip Singh & Ors on 2 August, 1996",4,0,2,6
2931686,R. Dhanasundari @ R. Rajeswari vs A.N. Umakanth And Ors,4,0,1,0
125038938,Sayyed Ratanbhai Sayeed (D)Th. Lrs & Ors vs Shirdi Nagar Panchayaat & Anr,4,0,3,0
1161674,1161674,4,0,0,1
1690960,"Jayaram Mudaliar vs Ayyaswami And Ors. on 12 April, 1972",4,0,6,7
1152454,"Dhan Singh Ramkrishna Chaudhri & Ors vs Laxminarayan Ramkishan & Anr on 16 April, 1974",4,0,1,0
177188375,T.Ravi & Anr vs B.Chinna Narasimha & Ors. Etc,4,0,26,2
40813274,"Airports Economic Regulatory ... vs Delhi International Airport Ltd on 18 October, 2024",4,0,10,0
91564105,"A. Nawab John & Ors vs V. N. Subramaniyam on 3 July, 2012",4,0,4,5
135413,"Immani Appa Rao And Others vs Gollapalli Ramalingamurthi And Ors on 22 September, 1961",4,1,0,3
195489804,B.Santoshamma. vs D.Sarala.,4,1,1,2
181848494,"Parswanath Saha vs Bandhana Modak (Das) on 20 December, 2024",4,1,8,0
666909,666909,4,1,3,5
969743,"Mula And Others vs Godhu And Others on 28 August, 1969",4,1,0,2
1469962,1469962,4,1,7,7
269161,269161,4,1,1,1
1978841,"A. Abdul Rashid Khan (Dead) And Ors. vs P.A.K.A. Shahul Hamid And Ors. on 3 May, 2000",4,1,1,3
830409,830409,4,1,2,1
80591610,Balwant Vithal Kadam vs Sunil Baburaoi Kadam,4,1,0,1
779572,779572,4,1,2,0
70327981,Jayakantham And Ors vs Abaykumar,4,1,3,1
137193261,"K. Nanjappa (D) By Lrs vs R.A. Hameed @ Ameersab (D)By Lrs. & Anr on 2 September, 2015",4,1,2,0
998291,"Ramzan vs Smt. Hussaini on 24 November, 1989",4,1,0,2
752687,"Lala Durga Prasad And Another vs Lala Deep Chand And Others on 18 November, 1953",4,1,0,9
100282328,"Rathnavathi & Anr vs Kavita Ganashamdas on 29 October, 2014",4,1,2,1
28084959,Beemaneni Maha Lakshmi vs Gangumalla Appa Rao (Since Dead) By Lrs.,4,1,1,0
129719559,"Narinderjit Singh vs North Star Estate Promoters Ltd on 8 May, 2012",4,1,5,2
94543326,"K.Praksh vs B.R.Sampath Kumar on 22 September, 2014",4,1,1,3
49765734,"Maharaj Singh vs Karan Singh (Dead) on 9 July, 2024",4,1,3,0
691651,691651,4,1,1,3
580446,"K. Narendra vs Riviera Apartments (P) Ltd on 24 May, 1999",4,1,0,8
1939821,"Taherakhatoon (D) By Lrs vs Salambin Mohammad on 26 February, 1999",4,1,1,3
1144919,"Gobind Ram vs Gian Chand on 27 September, 2000",4,1,1,3
634059,"R. C. Chandiok & Anr vs Chuni Lal Sabharwal & Ors on 12 October, 1970",4,1,1,7
371597,Sita Ram vs Radhabai And Ors on 16 October 1967,4,1,0,1
605621,Brahm Parkash vs Manbir Singh And Others on 14 March 1963,4,1,0,1
141904436,"G.T. Girish vs Y Subba Raju (D) By Lrs on 18 January, 2022",4,1,8,0
1980657,"Dwarka Prasad Singh & Others vs Harikant Prasad Singh & Others on 29 November, 1972",4,1,3,1
166337158,Ferrodous Estates (Pvt) Ltd. vs P.Gopirathnam (Dead) And Ors.,4,1,15,2
1041253,"M/S J.P.Builders & Anr vs A.Ramadas Rao & Anr on 22 November, 2010",4,1,7,5
1117400,Mrs Chandnee Widya Vati Madden vs Dr C L Katiai Others on 25 March 1963,4,1,0,6
72272568,P. Meenakshisundaram vs P. Vijayakumar,4,1,2,1
135706555,"C. Haridasan vs Anappath Parakkattu Vasudevakurup on 13 January, 2023",4,1,6,0
848920,"Rojasara Ramjibhai Dahyabhai vs Jani Narottamdas Lallubhai (Dead)By ... on 10 April, 1986",4,1,2,2
487232,"Manzoor Ahmed Margray vs Gulam Hassan Aram & Ors on 5 October, 1999",4,1,1,2
163454049,"Shenbagam vs Kk Rathinavel on 20 January, 2022",4,1,2,2
41284539,Madina Begun & Anr vs Shiv Murti Prasad Pandey & Ors,4,1,2,0
1908051,1908051,4,1,0,2
121624333,A.Kanthamani vs Nasreen Ahmed,4,2,1,2
834739,"Saradamani Kandappan vs S. Rajalakshmi & Ors on 4 July, 2011",4,2,3,8
72238050,Standard Chartered Bank vs Heavy Engineering Corporation Ltd.,4,2,3,0
1967778,"Parakunnan Veetill Joseph'S Son Mathew vs Nedumbara Kuruvila'S Son And Ors. on 14 September, 1987",4,2,0,3
64833870,"Katta Sujatha Reddy vs M/S Siddamsetty Infra Projects Pvt. ... on 25 August, 2022",4,2,3,1
13980085,"M/S Trl Krosaki Refractories Ltd. vs M/S Sms Asia Private Limited on 22 February, 2022",4,2,2,0
1593433,1593433,4,2,7,6
90640571,Gujarat Maritime Board vs L&T; Infrastructure Development ...,4,2,2,1
44350057,44350057,4,2,5,1
1533370,"Sukhbir Singh & Ors vs Brij Pal Singh & Ors on 10 May, 1996",4,2,0,3
825731,"Pushparani S. Sundaram And Ors. vs Pauline Manomani James (Deceased) And ... on 4 May, 2000",4,2,0,4
553344,553344,4,2,1,5
966025,"R.K. Mohammed Ubaidullah & Ors vs Hajee C.Abdul Wahab (D) & Ors on 18 July, 2000",4,2,1,3
159434400,Madhukar Nivrutti Jagtap . vs Pramilabai Chandulal Parandekar ...,4,2,4,0
73251,"M/S.P.R. Deb And Associates vs Sunanda Roy on 1 March, 1996",4,2,1,0
69239727,"M/S Universal Sompo General Insurance ... vs Suresh Chand Jain on 26 July, 2023",4,2,1,1
84039101,Mohinder Kaur vs Sant Paul Singh,4,2,2,1
47858029,"A.C. Narayanan vs State Of Maharashtra & Anr on 13 September, 2013",4,2,1,2
514858,"Ansal Engineering Projects Ltd vs Tehri Hydro Development Corporation ... on 31 July, 1996",4,2,0,1
1449101,"K. Simrathmull vs S. Nanjalingiah Gowder on 28 February, 1962",4,2,0,1
1332419,"Vidhyadhar vs Manikrao & Anr. on 17 March, 1999",4,2,2,7
95990979,"Rajesh Kumar vs Anand Kumar on 17 May, 2024",4,2,4,0
13914562,"Sughar Singh vs Hari Singh (Dead) Through Lrs. on 26 October, 2021",4,2,1,2
362478,Uttar Pradesh Co Operative Federation vs M S Sunder Brothers Of Delhi on 20 April 1966,4,2,0,2
1324010,1324010,4,2,1,1
1956766,P L Bapuswami vs N Pattay Gounder on 7 December 1965,4,2,0,2
442934,"Dr. Govinddas And Anr. vs Shrimati Shantibai And Ors. on 21 January, 1972",4,2,0,1
393199,393199,4,2,1,2
1158527,"Shri Bhaskar Waman Joshi (Deceased)And ... vs Shri Narayan Rambilas ... on 3 November, 1959",4,2,0,2
1079807,"Laxman Tatyaba Kankate & Anr vs Taramati Harishchandra Dhatrak on 8 July, 2010",4,2,2,0
156623250,"Sangita Sinha vs Bhawana Bhardwaj on 4 April, 2025",4,2,7,0
168460564,"P. Ravindranath vs Sasikala on 15 July, 2024",4,2,6,0
194071562,C.S.Venkatesh vs A.S.C.Murthy (D) By Lrs..,4,2,4,3
1518031,1518031,4,2,2,1
118013356,"P.Daivasigamani vs S.Sambandan on 12 October, 2022",4,2,5,1
28176,"Federal Bank Ltd vs V.M Jog Engineering Ltd. And Ors on 29 September, 2000",4,2,0,1
1885523,1885523,4,2,3,4
122509,122509,4,2,0,2
1124884,1124884,4,3,0,5
685498,"Balwant Kaur & Anr vs Chanan Singh & Ors on 18 April, 2000",4,3,0,1
109034285,S.M. Asif vs Virendra Kumar Bajaj,4,3,0,3
401087,Basant Singh vs Janki Singh And Ors on 2 August 1966,4,3,0,2
539301,539301,4,3,1,0
337165,337165,4,3,2,1
938507,938507,4,3,1,0
11266,11266,4,3,2,0
38030914,"Daljit Singh vs The State Of Haryana on 2 January, 2025",4,3,1,0
718309,"Jhummamal Alias Devandas vs State Of Madhya Pradesh & Ors on 25 August, 1988",4,3,0,2
913087,"Vimalben Ajitbhai Patel vs Vatslabeen Ashokbhai Patel And Others on 14 March, 2008",4,3,5,3
30306259,Manmohan Attavar vs Neelam Manmohan Attavar,4,3,0,1
117541087,Rajnesh vs Neha,4,3,5,2
594165,594165,4,3,1,4
64157726,"Rinku Baheti vs Sandesh Sharda on 19 December, 2024",4,3,4,0
569555,Karam Singh Sobti Anr vs Shri Pratap Chand Anr on 29 August 1963,4,3,0,3
1388011,"Kirtikant D. Vadodaria vs State Of Gujarat & Anr on 26 April, 1996",4,3,0,2
71453821,S. Vanitha vs The Deputy Commissioner,4,3,1,0
944049,"Amresh Tiwari vs Lalta Prasad Dubey & Anr on 11 April, 2000",4,3,1,0
15616816,"Sau. Jiya vs Kuldeep on 31 January, 2025",4,3,1,0
94788381,"Karan Kapoor vs Madhuri Kumar on 6 July, 2022",4,3,4,0
535729,"Bhinka And Others vs Charan Singh on 24 April, 1959",4,3,0,4
74798333,Hari Krishna Mandir Trust vs State Of Maharashtra .,4,3,7,0
1720873,1720873,4,3,0,2
1642416,"B.R. Mehta vs Smt. Atma Devi & Ors on 2 September, 1987",4,3,0,2
182831,"Balraj Taneja & Anr vs Sunil Madan & Anr on 8 September, 1999",4,3,2,3
48653252,Hari Steel And General Industries Ltd vs Daljit Singh,4,3,8,1
12543220,"Kiran Jyot Maini vs Anish Pramod Patel on 15 July, 2024",4,3,1,0
328578,"Vinny Parmar vs Paramvir Parmar on 20 July, 2011",4,3,1,3
62368827,Satish Chander Ahuja vs Sneha Ahuja,4,3,13,3
1378066,"M/S Jeevan Diesels & Electricals Ltd vs M/S Jasbir Singh Chadha (Huf) & Anr on 7 May, 2010",4,3,0,3
1162687,"Smt. Chand Dhawan vs Jawaharlal Dhawan on 11 June, 1993",4,3,0,2
18702657,Atcom Technologies Ltd vs Y.A. Chunawala And Co.,4,4,1,1
1849903,1849903,4,4,2,7
111397219,"Rajni Rani & Anr vs Khairati Lal & Ors on 14 October, 2014",4,4,2,1
1416302,1416302,4,4,1,1
877414,877414,4,4,2,12
4797588,"Damodhar (D) Thr. Lrs. vs Tejrao Bajirao Mhaske And Ors. on 4 May, 2023",4,4,2,0
558636,558636,4,4,4,1
80655,"R. Rudraiah & Anr vs State Of Karnataka & Ors on 4 February, 1998",4,4,0,2
89510185,"Abdul Rehman & Anr vs Mohd.Ruldu & Ors on 27 September, 2012",4,4,2,1
52814862,Johra And Ors vs State Of Haryana And Ors,4,4,1,0
1224706,"Sangram Singh vs Election Tribunal, Kotah,Bhurey Lal ... on 22 March, 1955",4,4,1,15
50730470,Pankajbhai Rameshbhai Zalavadiya vs Jethabhai Kalabhai Zalavadiya ...,4,4,2,0
855077,"The Chairman, Thiruvalluvar Transport ... vs The Consumer Protection Council on 9 February, 1995",4,4,0,2
786763,"R.Rathinavel Chettiar And Anr vs Sivaraman And Ors on 31 March, 1999",4,4,0,1
342197,342197,4,4,4,14
449254,"Usha Devi vs Rijwan Ahamd & Ors on 17 January, 2008",4,4,3,0
758161,758161,4,4,2,2
109602858,Vijay Prakash Jarath vs Tej Prakash Jarath,4,4,2,1
1229347,1229347,4,4,0,2
54322927,Gurbakhsh Singh vs Buta Singh,4,4,2,0
1986966,Laxmidas Dahyabhai Kabarwala vs Nanabhai Chunilal Kabarwala And Ors on 27 March 1963,4,4,0,2
157510091,"C.N.Ramappa Gowda vs C.C.Chaqndergowda (D) By Lrs.& Anr on 23 April, 2012",4,4,1,0
1012429,Ram Prasad Dagduram vs Vijay Kumar Motilal Mirakhanwala Ors on 18 April 1966,4,4,0,1
1110013,1110013,4,4,5,3
53830884,Ashok Kumar Kalra vs Wing Cdr Surendra Agnihotri,4,4,5,0
96395504,New India Assurance Co. Ltd vs Hilli Multipurpose Cold Storage Pvt Ltd,4,4,7,0
860342,"Vidyabai & Ors vs Padmalatha & Anr on 12 December, 2008",4,4,6,1
92780964,"J.Samuel & Ors vs Gattu Mhesh & Ors on 16 January, 2012",4,4,4,2
85876761,Desh Raj vs Balkishan (D) Through Proposed Lr Ms. ...,4,4,2,1
734813,"Sh. Jag Mohan Chawla & Anr vs Dera Radha Swami Satsang & Ors on 7 May, 1996",4,4,1,4
58959,58959,4,4,1,0
189381,189381,4,4,3,4
519726,"Mst. Rukhmabai vs Lala Laxminarayan And Others on 17 November, 1959",4,5,0,7
1833459,"M/S. Estralla Rubber vs Dass Estate (Private) Ltd on 12 September, 2001",4,5,2,4
1350326,"Ganga Bai vs Vijay Kumar & Ors on 9 April, 1974",4,5,0,16
396704,396704,4,5,1,3
53694,53694,4,5,1,0
135723482,Alembic Pharmaceuticals Ltd. vs Rohit Prajapati .,4,5,3,1
53832084,Ratnagiri Nagar Parishad vs Gangaram Narayan Ambekar,4,5,4,0
1297847,Mamidi Venkata Satyanarayana vs Mandela Narasimhaswami And Others on 27 August 1965,4,5,3,0
1642365,Suraj Ratan Thirani Ors vs The Azamabad Tea Co Ors on 13 January 1964,4,5,0,1
320135,320135,4,5,2,2
359014,"C.Mohammed Yunus vs Syed Unissa And Others on 14 February, 1961",4,5,0,4
168901,"Daya Singh & Anr vs Gurdev Singh(Dead) By Lrs. & Ors on 7 January, 2010",4,5,1,1
126942623,Tamil Nadu Polution Control Board vs Sterlite Industries (I) Ltd. .,4,5,9,4
171406800,"Board Of Trustees Of Port Of Kandla vs Hargovind Jasraj & Anr on 9 January, 2013",4,5,5,2
140008397,"Ganesh Prasad vs Rajeshwar Prasad on 14 March, 2023",4,5,7,0
991863,"Khatri Hotels P.Ltd.& Anr vs Union Of India & Anr on 9 September, 2011",4,5,2,4
170633682,"Electrosteel Steels Limited vs Union Of India on 9 December, 2021",4,5,1,0
372465,A K Gupta And Sons vs Damodar Valley Corporation on 10 September 1965,4,5,2,5
301256,"Ragu Thilak D. John vs S.Rayappan & Others on 23 January, 2001",4,5,1,4
908527,"L. J. Leach And Company Ltd vs Jardine Skinner And Co on 22 January, 1957",4,5,0,11
610338,610338,4,5,2,2
79183688,"Life Insurance Corporation Of India vs Sanjeev Builders Private Limited on 1 September, 2022",4,5,9,1
177992848,Life Insurance Corp. Of India vs Sanjeev Builders Pvt Ltd,4,5,1,1
1280197,1280197,4,5,3,3
